"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","HTTP","",""
"pre_128cipher","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","No 128 cipher limit bug","",""
"SSLv2","extranet.lafrancesengage.fr/185.194.82.152","443","OK","not offered","",""
"SSLv3","extranet.lafrancesengage.fr/185.194.82.152","443","OK","not offered","",""
"TLS1","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","not offered","",""
"TLS1_1","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","not offered","",""
"TLS1_2","extranet.lafrancesengage.fr/185.194.82.152","443","OK","offered","",""
"TLS1_3","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","not offered","",""
"cipherlist_NULL","extranet.lafrancesengage.fr/185.194.82.152","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","extranet.lafrancesengage.fr/185.194.82.152","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","extranet.lafrancesengage.fr/185.194.82.152","443","OK","not offered","","CWE-327"
"cipherlist_LOW","extranet.lafrancesengage.fr/185.194.82.152","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","extranet.lafrancesengage.fr/185.194.82.152","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","extranet.lafrancesengage.fr/185.194.82.152","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","extranet.lafrancesengage.fr/185.194.82.152","443","OK","offered","",""
"cipherlist_STRONG","extranet.lafrancesengage.fr/185.194.82.152","443","OK","offered","",""
"cipher_order","extranet.lafrancesengage.fr/185.194.82.152","443","OK","server","",""
"protocol_negotiated","extranet.lafrancesengage.fr/185.194.82.152","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","extranet.lafrancesengage.fr/185.194.82.152","443","OK","ECDHE-RSA-AES128-GCM-SHA256, 256 bit ECDH (P-256)","",""
